arquivo,numero,codigo_ocorrencia,join,fatal,n_fatalidades,nivel_dano,h_total,h_tipo,h_total_30d,h_total_24h,idade_pic,fonte_horas,tipo_operacao,fase_voo,motor_tipo,motor_qtd,pmd,assentos,ano_fabricacao,fabricante,modelo,tipo_ocorrencia,tipo_icao,uf,ano_ocorrencia,meteo,total_recomendacoes,fator_humano,fator_operacional,fator_material,n_fatores
PR-EJO_14_03_2022-AC..pdf,A-046/CENIPA/2018,77749,numero,0,0,SUBSTANCIAL,15750.0,206.0,,,,narrativa,PRIVADA,CRUZEIRO,PISTÃO,1,757,2,1984,CESSNA AIRCRAFT,A152,PANE SECA,FUEL,MG,2018,,0,0,1,0,4
PR-EJR_09_03_2021-AC..pdf,A-035/CENIPA/2021,79961,numero,0,0,SUBSTANCIAL,66.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,757,2,1983,CESSNA AIRCRAFT,152,POUSO BRUSCO,ARC,SP,2021,,2,1,1,0,7
PR-EJV_18_09_2021-Ac..pdf,A-106/CENIPA/2021,80298,numero,0,0,SUBSTANCIAL,28.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,757,2,1980,CESSNA AIRCRAFT,152,POUSO BRUSCO,ARC,SP,2021,VMC,1,1,1,0,6
PR-EJV_27_11_2015.pdf,A-156/CENIPA/2015,53574,numero,0,0,SUBSTANCIAL,625.0,,,,,narrativa,INSTRUÇÃO,APROXIMAÇÃO FINAL,PISTÃO,1,757,2,1980,CESSNA AIRCRAFT,152,PANE SECA,FUEL,SP,2015,,1,1,1,0,5
PR-ENM_09_07_2015_AC..pdf,A-099/CENIPA/2015,53359,numero,0,0,SUBSTANCIAL,810.0,720.0,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1406,4,2006,CESSNA AIRCRAFT,T182T,POUSO ANTES DA PISTA,USOS,SP,2015,,0,0,1,0,4
PR-ENZ_07_03_2020_AC..pdf,A-035/CENIPA/2020,79231,numero,0,0,SUBSTANCIAL,1430.0,700.0,,,,narrativa,AGRÍCOLA,CORRIDA APÓS POUSO,PISTÃO,1,2722,1,2010,AIR TRACTOR,AT-502B,INCURSÃO EM PISTA,RI,RO,2020,,2,1,1,0,3
PR-ETJ_21-10-2019-AC.Port..pdf,A-140/CENIPA/2019,78745,numero,1,4,DESTRUÍDA,851.17,,0.0,0.0,,tabela,PRIVADA,SUBIDA,PISTÃO,1,1360,4,2007,CIRRUS,SR20,FOGO/FUMAÇA (PÓS-IMPACTO),F-POST,MG,2019,,0,1,1,0,3
PR-EVA_26_08_2020-AC.VER.PUB..pdf,A-102/CENIPA/2020,79504,numero,0,0,SUBSTANCIAL,780.0,,,,,narrativa,PRIVADA,CORRIDA APÓS POUSO,TURBOÉLICE,2,4377,8,2001,BEECH AIRCRAFT,C90A,COM TREM DE POUSO,SCF-NP,SP,2020,,0,0,0,0,1
PR-FFE_18_09_2020-AC..pdf,A-114/CENIPA/2020,79563,numero,0,0,SUBSTANCIAL,747.0,700.0,,,,narrativa,INSTRUÇÃO,SUBIDA,PISTÃO,1,757,2,1982,CESSNA AIRCRAFT,152,FALHA DO MOTOR EM VOO,SCF-PP,PR,2020,,0,1,1,0,7
PR-FFN_22JUL2018_AC.pdf,A-123/CENIPA/2018,78052,numero,0,0,SUBSTANCIAL,50.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,757,2,1977,CESSNA AIRCRAFT,152,EXCURSÃO DE PISTA,RE,PR,2018,,2,0,1,0,5
PR-FIM_04_04_2016-AC.pdf,A-062/CENIPA/2016,60981,numero,0,0,SUBSTANCIAL,5286.0,2060.0,111.0,0.0,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,2722,1,2011,THRUSH AIRCRAFT,S2R-T34,EXCURSÃO DE PISTA,RE,MT,2016,,0,0,1,0,3
PR-FKU_25_03_2019-AC.VER.PUB..pdf,A-051/CENIPA/2019,78617,numero,0,0,SUBSTANCIAL,3900.0,,,,,narrativa,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,2948,1,1991,AIR TRACTOR,AT-502,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MS,2019,,0,1,1,0,5
PR-FLM_26_09_2016.pdf,A-129/CENIPA/2016,65745,numero,0,0,SUBSTANCIAL,1980.0,213.0,,,,narrativa,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,2,1905,6,1972,PIPER AIRCRAFT,PA-34-200,EXCURSÃO DE PISTA,RE,PR,2016,,3,0,1,0,2
PR-FOG_08_04_2017-ACID_1.pdf,A-056/CENIPA/2017,66613,numero,0,0,SUBSTANCIAL,2000.0,600.0,90.0,4.0,,tabela,AGRÍCOLA,ESPECIALIZADA,TURBOÉLICE,1,7258,2,2007,AIR TRACTOR,AT-802,VOO CONTROLADO CONTRA O TERRENO,CFIT,PI,2017,,0,0,0,0,0
PR-FPR_06_05_2021-AC..pdf,A-064/CENIPA/2021,80074,numero,1,3,DESTRUÍDA,40.6,,,,,tabela,PRIVADA,VOO A BAIXA ALTURA,PISTÃO,1,1724,6,1981,CESSNA AIRCRAFT,210N,OPERAÇÃO A BAIXA ALTITUDE,LALT,PA,2021,,0,1,1,0,4
PR-GAT_2-_12_2021-PUB..pdf,A-145/CENIPA/2021,80445,numero,0,0,SUBSTANCIAL,1452.0,,,,,narrativa,AGRÍCOLA,CORRIDA APÓS POUSO,TURBOÉLICE,1,2722,2,2012,THRUSH AIRCRAFT,S2R-T34,COM TREM DE POUSO,SCF-NP,RO,2021,,1,0,1,0,2
PR-GDV_03_03_16_AC.pdf,A 040/CENIPA/2016,60844,numero,0,0,SUBSTANCIAL,6800.0,60.0,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1542,4,2004,CIRRUS,SR22,POUSO LONGO,RE,SP,2016,,0,0,0,0,0
PR-HFT_22_12_2020PORT-PUB..pdf,A-155/CENIPA/2020,79776,numero,0,0,SUBSTANCIAL,1329.12,663.67,28.0,2.4,,tabela,PRIVADA,POUSO,JATO,2,4853,8,2016,CESSNA AIRCRAFT,525,EXCURSÃO DE PISTA,RE,MG,2020,VMC,0,1,1,0,3
PR-ITO_20_07_2015_AC.pdf,A-103/CENIPA/2015,53376,numero,1,1,DESTRUÍDA,262.37,162.72,20.0,2.0,,tabela,PRIVADA,ARREMETIDA NO AR,PISTÃO,1,1406,6,1964,CESSNA AIRCRAFT,210D,PERDA DE CONTROLE EM VOO,LOC-I,GO,2015,,1,1,1,0,3
PR-JBA_11_09_13_AC.pdf,A-163/CENIPA/2013,49651,numero,1,1,SUBSTANCIAL,235.7,145.0,14.07,0.0,,tabela,INSTRUÇÃO,DECOLAGEM,PISTÃO,1,757,2,1979,CESSNA AIRCRAFT,152,FALHA DO MOTOR EM VOO,SCF-PP,RJ,2013,,1,1,1,0,4
PR-JGV_19_01_2022_PORT.PUB..pdf,A-008/CENIPA/2022,80488,numero,0,0,SUBSTANCIAL,1650.0,183.0,6.7,2.33,,tabela,PRIVADA,APROXIMAÇÃO FINAL,PISTÃO,2,2494,6,1999,BEECH AIRCRAFT,58,FALHA DO MOTOR EM VOO,SCF-PP,PR,2022,,1,1,1,1,3
PR-JPY_05-02-2022-PORT.PUB..pdf,A-017/CENIPA/2022,80528,numero,1,1,SUBSTANCIAL,2384.1,,85.4,1.67,,tabela,AGRÍCOLA,APROXIMAÇÃO FINAL,TURBOÉLICE,1,3175,1,2016,AIR TRACTOR,AT-402B,PERDA DE CONTROLE EM VOO,LOC-I,MS,2022,,0,1,1,0,6
PR-JRS_15_11_2022-POR.PUB..pdf,A-128/CENIPA/2022,81124,numero,0,0,SUBSTANCIAL,1282.75,616.37,21.15,5.0,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,3175,1,0,AIR TRACTOR,AT-402B,EXCURSÃO DE PISTA,RE,PA,2022,,1,1,1,0,6
PR-JSM_05_07_2022_PUB.PORT.pdf,A-082/CENIPA/2022,80838,numero,0,0,DESTRUÍDA,9306.7,,,,,tabela,PRIVADA,MANOBRA,TURBOÉLICE,1,3629,1,1992,AIR TRACTOR,AT-502,OPERAÇÃO A BAIXA ALTITUDE,LALT,MT,2022,VMC,1,1,1,0,7
PR-JVF_17_09_2016_-_AC..pdf,A-121/CENIPA/2016,65717,numero,0,0,SUBSTANCIAL,9100.0,130.0,5.0,0.5,,tabela,PRIVADA,POUSO,JATO,2,5670,10,2007,CESSNA AIRCRAFT,525A,EXCURSÃO DE PISTA,RE,BA,2016,,2,1,1,0,6
PR-KDW_04_08_2007_-_AC.pdf,A-571/CENIPA/2016,36035,mat+data,0,0,SUBSTANCIAL,230.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,850,2,1998,AEROMOT,AMT-200,PERDA DE CONTROLE EM VOO,LOC-I,PE,2007,,0,1,1,0,6
PR-KEX_19_07_2013_AC..pdf,A-132/CENIPA/2013,49120,numero,1,2,DESTRUÍDA,270.0,,,,,narrativa,PRIVADA,INDETERMINADA,PISTÃO,1,1656,6,2006,HAWKER BEECHCRAFT,G36,INDETERMINADO,UNK,MS,2013,,0,1,1,0,6
PR-KNE_28_12_2016_-_AC.pdf,A-174/CENIPA/2016,66221,numero,0,0,LEVE,280.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,757,2,1978,CESSNA AIRCRAFT,152,EXCURSÃO DE PISTA,RE,ES,2016,VMC,1,0,1,0,3
PR-KPC_15_01_2020_AC..pdf,A-005/CENIPA/2020,79120,numero,0,0,SUBSTANCIAL,4000.0,117.0,,,,narrativa,AGRÍCOLA,MANOBRA,TURBOÉLICE,1,3175,1,2007,AIR TRACTOR,AT-402B,OPERAÇÃO A BAIXA ALTITUDE,LALT,RS,2020,,1,1,1,0,4
PR-LFF_19_03_2022_PUB..pdf,A-035/CENIPA/2022,80595,numero,1,1,LEVE,506.0,210.0,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,1542,4,2001,CIRRUS,SR22,INCURSÃO EM PISTA,RI,MG,2022,,1,0,1,0,1
PR-LJL_26_11_2011-AC.pdf,A-509/CENIPA/2018,45279,mat+data,1,2,DESTRUÍDA,422.0,364.58,2.58,2.58,,tabela,PRIVADA,CRUZEIRO,PISTÃO,1,1383,4,2008,CIRRUS DESIGN,SR20,PERDA DE CONTROLE EM VOO,LOC-I,MG,2011,,1,1,1,0,4
PR-LTL_20_10_2017_-_AC.pdf,A-132/CENIPA/2017,77413,numero,0,0,DESTRUÍDA,12000.0,,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,1633,4,0,COMMANDER,114,EXCURSÃO DE PISTA,RE,MS,2017,VMC,0,0,1,0,3
PR-MCD_04_08_2019-AC.pdf,A-116/CENIPA/2019,78769,numero,0,0,SUBSTANCIAL,1200.0,,,,,narrativa,PRIVADA,CRUZEIRO,PISTÃO,2,3175,10,1980,PIPER AIRCRAFT,PA-31-350,FALHA DO MOTOR EM VOO,SCF-PP,PA,2019,,0,0,0,0,1
PR-MCL_15_12_2023_POR.PUB..pdf,A-160/CENIPA/2023,82805,numero,0,0,SUBSTANCIAL,10000.0,800.0,10.17,1.17,,tabela,PRIVADA,POUSO,JATO,2,3921,6,2008,CESSNA AIRCRAFT,510,EXCURSÃO DE PISTA,RE,RS,2023,,0,0,1,0,3
PR-MFR_03_07_2017_ac.Port..pdf,A-089/CENIPA/2017,66953,numero,1,4,DESTRUÍDA,10337.0,100.0,32.33,0.0,,tabela,TÁXI AÉREO,DECOLAGEM,PISTÃO,1,1723,6,1977,CESSNA AIRCRAFT,210M,FALHA DO MOTOR EM VOO,SCF-PP,RR,2017,,4,1,1,0,6
PR-MJA_12_01_2019-AC..pdf,A-008/CENIPA/2019,78439,numero,1,1,SUBSTANCIAL,750.0,17.0,8.42,0.0,,tabela,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1315,1,1964,PIPER AIRCRAFT,PA-25-235,INDETERMINADO,UNK,RS,2019,,3,1,1,0,5
PR-MJW_31_07_2016_-_AC.pdf,A-106/CENIPA/2016,65469,mat+data,0,0,SUBSTANCIAL,30.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,757,2,1977,CESSNA AIRCRAFT,152,POUSO BRUSCO,ARC,SP,2016,VMC,1,0,1,0,4
PR-MLA_20_04_2021-PORT.PUB2.pdf,A-057/CENIPA/2021,80042,numero,1,1,SUBSTANCIAL,3432.67,41.42,27.17,0.0,,tabela,PRIVADA,POUSO,JATO,2,8165,10,1976,LEARJET,35A,POUSO LONGO,RE,MG,2021,,2,1,1,0,5
PR-NAX_26_DEZ_2012-AC..pdf,A-522/CENIPA/2016,46840,numero,1,2,DESTRUÍDA,504.08,91.42,50.25,6.08,,tabela,INSTRUÇÃO,ARREMETIDA NO AR,PISTÃO,1,1157,4,2001,PIPER AIRCRAFT,PA-28-181,PERDA DE CONTROLE EM VOO,LOC-I,MG,2012,,2,1,1,0,4
PR-NEX_20_02_2021-PORT.PUB..pdf,A-028/CENIPA/2021,79911,numero,0,0,SUBSTANCIAL,1915.0,250.0,30.0,5.0,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,1107,4,1982,PIPER AIRCRAFT,PA-28-161,FALHA DO MOTOR EM VOO,SCF-PP,MG,2021,,0,1,1,0,5
PR-ODM_16_08_2012-AC..pdf,A-511/CENIPA/2021,46253,numero,0,0,SUBSTANCIAL,450.0,,,,,narrativa,PRIVADA,POUSO,PISTÃO,2,2449,0,1975,BEECH AIRCRAFT,58,COM TREM DE POUSO,SCF-NP,SP,2012,,0,1,1,0,2
PR-OFI-08_07_2020-PUB..pdf,A-082/CENIPA/2020,79437,numero,1,1,DESTRUÍDA,984.28,54.9,0.0,0.0,,tabela,PRIVADA,ARREMETIDA NO AR,PISTÃO,2,2449,6,1975,BEECH AIRCRAFT,58,FALHA DO MOTOR EM VOO,SCF-PP,SP,2020,VMC,0,1,1,0,5
PR-OMX_07-08-2022_PORT.PUB.1.pdf,A-088/CENIPA/2022,80904,numero,0,0,SUBSTANCIAL,3071.33,,48.5,0.83,,tabela,TÁXI AÉREO,CORRIDA APÓS POUSO,JATO,2,10660,11,1981,ISRAEL AIRCRAFT,1124,EXCURSÃO DE PISTA,RE,GO,2022,VMC,0,0,0,0,0
PR-ORS_11_05_2021-PUB.PORT..pdf,A-070/CENIPA/2021,80083,numero,0,0,SUBSTANCIAL,2306.0,1119.0,86.33,4.42,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,3629,NULL,NULL,AIR TRACTOR,AT-502B,FALHA DO MOTOR EM VOO,SCF-PP,BA,2021,,0,0,0,0,1
PR-OTO_03_12_2017_AC..pdf,A-160/CENIPA/2017,77267,numero,0,0,DESTRUÍDA,90.0,30.0,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,1542,4,2007,CIRRUS,SR22,EXCURSÃO DE PISTA,RE,MS,2017,VMC,0,0,1,0,2
PR-OVA_14_05_2020-AC..pdf,A-064/CENIPA/2020,79345,numero,0,0,SUBSTANCIAL,90.0,,,,,narrativa,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,2,2268,4,1973,BEECH AIRCRAFT,95-B55,COM TREM DE POUSO,SCF-NP,SP,2020,,0,0,1,0,3
PR-PAD_16_02_2013-ACID..pdf,A - 032/CENIPA/2013,47015,numero,0,0,SUBSTANCIAL,500.0,121.5,21.5,2.33,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,3629,1,2012,AIR TRACTOR,AT-502B,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MG,2013,,1,1,1,0,8
PR-PIC_04_01_2014-ACID.pdf,A-003/CENIPA/2014,52936,numero,0,0,SUBSTANCIAL,1651.0,28.83,28.83,2.5,,tabela,AGRÍCOLA,CORRIDA APÓS POUSO,TURBOÉLICE,1,3629,1,2012,AIR TRACTOR,AT-502B,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OTHR,MT,2014,,0,0,0,0,0
PR-PPJ_12_02_2021-PORT.PUB..pdf,A-022/CENIPA/2021,79890,numero,0,0,SUBSTANCIAL,1294.33,805.17,0.0,0.0,,tabela,AGRÍCOLA,MANOBRA,PISTÃO,1,2177,1,1981,PIPER AIRCRAFT,PA-36-375,FALHA DO MOTOR EM VOO,SCF-PP,MG,2021,,0,0,0,0,1
PR-PPJ_18_05_2018-AC..pdf,A-086/CENIPA/2018,77872,numero,0,0,SUBSTANCIAL,2200.0,815.0,,,,narrativa,AGRÍCOLA,VOO A BAIXA ALTURA,PISTÃO,1,2177,1,1981,PIPER AIRCRAFT,PA-36-375,FALHA DO MOTOR EM VOO,SCF-PP,MG,2018,,0,0,0,1,1
PR-PRB_24_10_2021-PUB..pdf,A-116/CENIPA/2021,80348,numero,0,0,SUBSTANCIAL,744.0,150.0,7.0,6.5,,tabela,PRIVADA,CIRCUITO DE TRÁFEGO,PISTÃO,1,1996,1,1979,CESSNA AIRCRAFT,T188C,PANE SECA,FUEL,RO,2021,,0,1,1,0,3
PR-PRF_20_07_2017_AC..pdf,A-095/CENIPA/2017,67058,numero,1,2,DESTRUÍDA,153.0,,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,1315,4,2000,CIRRUS,SR20,FALHA DO MOTOR EM VOO,SCF-PP,MT,2017,VMC,2,1,1,1,4
PR-RAU_25_07_2019.pdf,A-112/CENIPA/2019,78765,numero,0,0,SUBSTANCIAL,18000.0,1200.0,,,,narrativa,TÁXI AÉREO,CRUZEIRO,PISTÃO,2,2449,6,1976,BEECH AIRCRAFT,58,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,AM,2019,,4,1,1,0,5
PR-RCJ_16_05_2019-AC..pdf,A-088/CENIPA/2018,77895,numero,1,2,DESTRUÍDA,560.25,,,,,tabela,PRIVADA,CRUZEIRO,PISTÃO,1,1724,6,1982,CESSNA AIRCRAFT,210N,PERDA DE CONTROLE EM VOO,LOC-I,AM,2018,,1,1,1,0,6
PR-RSA_09_11_2015_-_AC.pdf,A-147/CENIPA/2015,53564,numero,1,1,DESTRUÍDA,20000.0,0.95,0.95,0.62,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,3629,1,2009,AIR TRACTOR,AT-502B,PERDA DE CONTROLE EM VOO,LOC-I,MA,2015,,4,1,1,0,12
PR-RSP_06_09_2017-port.pub..pdf,A-112/CENIPA/2017,77562,numero,0,0,SUBSTANCIAL,10000.0,2400.0,51.0,1.0,,tabela,AGRÍCOLA,ESPECIALIZADA,TURBOÉLICE,1,4763,NULL,NULL,THRUSH AIRCRAFT,S2R-H80,FALHA DO MOTOR EM VOO,SCF-PP,MG,2017,,1,1,1,1,4
PR-RVO_11_03_2019_AC..pdf,A-041/CENIPA/2019,78582,numero,1,1,SUBSTANCIAL,1049.92,415.33,20.5,2.25,,tabela,AGRÍCOLA,MANOBRA,PISTÃO,1,1498,0,1975,CESSNA AIRCRAFT,A188B,OPERAÇÃO A BAIXA ALTITUDE,LALT,RS,2019,,1,0,1,0,2
PR-SAO_01_05_2022-POR.PUB..pdf,A-060/CENIPA/2022,80685,numero,0,0,SUBSTANCIAL,609.67,124.17,21.67,0.0,,tabela,PRIVADA,POUSO,PISTÃO,1,800,2,2012,DIAMOND,DA20-C1,EXCURSÃO DE PISTA,RE,SP,2022,VMC,3,1,1,0,9
PR-SOD_15_01_2022-AC.PORT.PUB.1.pdf,A-006/CENIPA/2022,80483,numero,1,1,LEVE,448.78,29.0,27.0,1.4,,tabela,AGRÍCOLA,CORRIDA APÓS POUSO,PISTÃO,1,1315,1,1969,PIPER AIRCRAFT,PA-25-260,OPERAÇÕES NO SOLO,[RAMP],SP,2022,VMC,1,1,1,0,6
PR-SOM_-_19_01_2017_-_POR_VERSION_FINAL.pdf,A-013/CENIPA/2017,66309,numero,1,5,SUBSTANCIAL,7464.92,2924.0,7.75,0.0,,tabela,PRIVADA,APROXIMAÇÃO FINAL,TURBOÉLICE,2,4581,8,2006,HAWKER BEECHCRAFT,C90GT,PERDA DE CONTROLE EM VOO,LOC-I,RJ,2017,,2,1,1,0,7
PR-SRM_-_PR-WKK_30_03_2016-AC.pdf,A-058/CENIPA/2016,60947,numero,0,0,SUBSTANCIAL,15200.0,5200.0,30.42,1.42,,tabela,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1315,1,1965,PIPER AIRCRAFT,PA-25-235,COLISÃO DE AERONAVES EM VOO,MAC,SC,2016,,0,0,0,0,0
PR-STO_01_02_2021.PUB..pdf,A-015/CENIPA/2021,79859,numero,0,0,SUBSTANCIAL,4400.0,2850.0,9.17,0.0,,tabela,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1814,1,1972,CESSNA AIRCRAFT,A188B,FALHA DO MOTOR EM VOO,SCF-PP,RS,2021,VMC,2,0,1,0,1
PR-TAR_09_02_2022-PUB-PORT..pdf,A-020/CENIPA/2022,80539,numero,0,0,SUBSTANCIAL,2030.0,260.0,55.9,3.1,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,3629,1,2013,AIR TRACTOR,AT-502B,PERDA DE CONTROLE EM VOO,LOC-I,MG,2022,,0,1,1,0,4
PR-TLZ_24_09_20181-AC.port..pdf,A-151/CENIPA/2018,78200,numero,0,0,SUBSTANCIAL,5600.0,77.0,12.67,1.42,,tabela,PRIVADA,CORRIDA APÓS POUSO,JATO,2,4808,7,2017,HONDA  AIRCRAFT COMPANY,HA-420,CORTANTE DE VENTO / TEMPESTADE,WSTRW,PR,2018,,1,0,1,0,2
PR-TOT_07_09_2014-AC.pdf,A-155/CENIPA/2014,52279,numero,1,2,DESTRUÍDA,49.17,2.0,2.0,2.0,,tabela,PRIVADA,ARREMETIDA NO AR,PISTÃO,1,1111,4,1997,CESSNA AIRCRAFT,172R,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MT,2014,,3,1,1,0,7
PR-TRE_07_12_2021_PUB.pdf,A-138/CENIPA/2021,80418,numero,0,0,SUBSTANCIAL,1300.0,,,,,narrativa,AGRÍCOLA,VOO A BAIXA ALTURA,PISTÃO,1,1769,1,1979,PIPER AIRCRAFT,PA-36-375,FALHA DO MOTOR EM VOO,SCF-PP,MG,2021,,1,1,1,0,3
PR-TXG_23_05_2020_PUB..pdf,A-070/CENIPA/2020,79358,numero,0,0,SUBSTANCIAL,240.0,,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,1202,4,1980,CESSNA AIRCRAFT,172RG,EXCURSÃO DE PISTA,RE,MG,2020,,0,0,1,0,4
PR-TZA_28_12_2021-AC..pdf,A-150/CENIPA/2021,80450,numero,0,0,SUBSTANCIAL,3190.0,2000.0,,,,narrativa,AGRÍCOLA,CORRIDA APÓS POUSO,TURBOÉLICE,1,3629,1,2019,AIR TRACTOR,AT-502B,COM TREM DE POUSO,SCF-NP,MS,2021,,0,0,1,0,1
PR-UAM_24_11_2016-ACID.pdf,A-152/CENIPA/2016,66049,numero,0,0,SUBSTANCIAL,5000.0,2000.0,,,,narrativa,AGRÍCOLA,MANOBRA,PISTÃO,1,1497,1,1975,CESSNA AIRCRAFT,A188B,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,RS,2016,,2,1,1,0,2
PR-VEC_25_02_18_AC.pdf,A-034/CENIPA/2018,77717,numero,0,0,SUBSTANCIAL,2000.0,,,,,narrativa,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,1043,4,NULL,CESSNA AIRCRAFT,172M,POUSO LONGO,RE,SP,2018,,1,1,1,0,4
PR-VJO_21_11_2023_AC.PUB..pdf,A-147/CENIPA/2023,82509,numero,0,0,SUBSTANCIAL,820.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,758,2,1978,CESSNA AIRCRAFT,152,EXCURSÃO DE PISTA,RE,MT,2023,VMC,1,1,1,0,7
PR-VPI_19_02_2014-AC.pdf,A-040/CENIPA/2014,50952,numero,1,1,SUBSTANCIAL,1500.0,280.0,16.67,2.0,,tabela,TÁXI AÉREO,DECOLAGEM,PISTÃO,1,1724,6,1975,CESSNA AIRCRAFT,T210L,FALHA DO MOTOR EM VOO,SCF-PP,TO,2014,,0,0,0,0,0
PR-VPR_31_12_2021_PUB..pdf,A-152/CENIPA/2021,80452,numero,0,0,SUBSTANCIAL,1601.0,,,,,narrativa,AGRÍCOLA,MANOBRA,TURBOÉLICE,1,3629,1,2018,AIR TRACTOR,AT-502B,OPERAÇÃO A BAIXA ALTITUDE,LALT,SP,2021,,1,0,1,0,3
PR-WBV_01_05_2018-Port.pdf,A-080/CENIPA/2018,79567,numero,0,0,SUBSTANCIAL,4500.0,126.8,17.0,0.92,,tabela,PRIVADA,CRUZEIRO,TURBOÉLICE,1,4740,10,2009,PILATUS,PC-12,COM HÉLICE,SCF-PP,SP,2018,,3,1,1,0,9
PR-WIZ_17_09_14_AC.pdf,A-187/CENIPA/2014,52671,mat_unico,1,1,DESTRUÍDA,1300.0,22.0,22.0,3.0,,tabela,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1315,1,1976,PIPER AIRCRAFT,PA-25-235,PERDA DE CONTROLE EM VOO,LOC-I,PR,2014,VMC,3,1,1,0,9
PR-WTW_27_08_15_AC.pdf,A-117/CENIPA/2015,53466,numero,0,0,SUBSTANCIAL,60.0,6.0,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1633,6,2003,PIPER AIRCRAFT,PA-32R-301T,COM TREM DE POUSO,SCF-NP,GO,2015,,1,1,1,0,5
PR-WYN_01_02_2019-AC..pdf,A-026/CENIPA/2019,80368,numero,0,0,SUBSTANCIAL,160.0,,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1656,6,2011,HAWKER BEECHCRAFT,G36,POUSO BRUSCO,ARC,GO,2019,VMC,0,1,1,0,6
PR-XLX_12_10_2017_AC..pdf,A-128/CENIPA/2017,77439,numero,0,0,SUBSTANCIAL,3000.0,243.8,3.0,0.0,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,950,2,0,EXTRA FLUGZEUGPRODUKTIONS-UND VERTRIEBS,EA 300/LC,EXCURSÃO DE PISTA,RE,SP,2017,,1,1,1,0,7
PR-YLA_15_01_2023.PUB..pdf,A-006/CENIPA/2023,81239,numero,0,0,SUBSTANCIAL,4000.0,,,,,narrativa,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,4763,1,2017,THRUSH AIRCRAFT,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,SP,2023,,1,1,1,0,7
PR-ZBG_19_09_2020-AC.pdf,A-115/CENIPA/2020,79559,numero,0,0,SUBSTANCIAL,145.0,50.0,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1200,4,2013,(INPAER) INDÚSTRIA PAULISTA DE AERONÁUTICA,EXPLORER,POUSO LONGO,RE,SC,2020,,0,1,1,0,5
PR-ZLB_08_06_2019_AC..pdf,A-087/CENIPA/2019,78737,numero,0,0,SUBSTANCIAL,1120.0,220.0,,,,narrativa,PRIVADA,OUTRA FASE,PISTÃO,1,1224,4,0,VALESSA BRINGHENTI,RV-10,COMBUSTÍVEL,FUEL,PR,2019,VMC,1,0,1,0,1
PR-ZMZ_04_11_2018__AC.1.pdf,A-167/CENIPA/2018,78289,numero,1,5,SUBSTANCIAL,70.0,,,,,narrativa,PRIVADA,CRUZEIRO,PISTÃO,1,1224,4,0,FLYER INDUSTRIA AERONAUTICA LTDA,RV-10,PERDA DE CONTROLE EM VOO,LOC-I,MG,2018,IMC,0,1,1,0,8
